,Year,Month,Day,height_cm,weight_kg,wage_usd,wage_usd,release_clause_usd,team_position,contract_valid_until
1853,2016.0,8.0,11.0,185,72,79180.0,79180.0,11770000.0,RB,2023.0
1855,2019.0,9.0,12.0,171,69,535.0,535.0,6848000.0,SUB,2021.0
1856,2020.0,2.0,28.0,188,82,18190.0,18190.0,9416000.0,LCB,2023.0
1857,2017.0,8.0,22.0,186,71,19260.0,19260.0,11021000.0,LCB,2022.0
1858,2011.0,7.0,1.0,174,73,39590.0,39590.0,8239000.000000001,LB,2021.0
1859,2012.0,7.0,1.0,171,78,17120.0,17120.0,9095000.0,RES,2022.0
1860,2016.0,8.0,24.0,185,80,18190.0,18190.0,10593000.0,SUB,2022.0
1861,2016.0,7.0,6.0,183,75,74900.0,74900.0,13910000.0,RM,2022.0
1862,2019.0,7.0,1.0,174,69,13910.0,13910.0,11770000.0,SUB,2021.0
1863,2019.0,7.0,12.0,182,83,14980.0,14980.0,6420000.0,RB,2021.0
1864,2017.0,8.0,3.0,186,83,8560.0,8560.0,4922000.0,GK,2023.0
1865,2014.0,7.0,3.0,178,70,24610.0,24610.0,9202000.0,LB,2022.0
1866,2019.0,7.0,9.0,188,81,6420.0,6420.0,6955000.0,GK,2021.0
1867,2016.0,8.0,15.0,185,84,72760.0,72760.0,12198000.0,RES,2021.0
1868,2019.0,7.0,20.0,186,82,535.0,535.0,16478000.000000002,LS,2021.0
1869,2019.0,1.0,3.0,188,79,8560.0,8560.0,9416000.0,RM,2022.0
1870,2017.0,7.0,15.0,185,85,24610.0,24610.0,8774000.0,LB,2023.0
1871,2018.0,7.0,1.0,187,77,43870.0,43870.0,10058000.0,SUB,2022.0
1872,2017.0,7.0,1.0,175,67,19260.0,19260.0,11556000.0,LDM,2022.0
1873,2009.0,7.0,1.0,177,76,32100.000000000004,32100.000000000004,10058000.0,SUB,2021.0
1874,2020.0,9.0,1.0,190,80,17120.0,17120.0,8239000.000000001,RCB,2023.0
1875,2019.0,2.0,13.0,188,82,8560.0,8560.0,7918000.0,RCB,2023.0
1876,2013.0,12.0,10.0,191,88,6420.0,6420.0,4708000.0,GK,2020.0
1877,2019.0,11.0,13.0,166,66,9630.0,9630.0,7811000.0,LW,2021.0
1878,2012.0,8.0,31.0,177,73,37450.0,37450.0,5457000.0,RB,2021.0
1879,2014.0,1.0,28.0,180,78,14980.0,14980.0,11235000.0,LB,2021.0
1880,2019.0,2.0,13.0,180,70,8560.0,8560.0,4173000.0000000005,LDM,2023.0
1881,2018.0,1.0,5.0,177,76,40660.0,40660.0,9095000.0,CM,2021.0
1882,2017.0,8.0,30.0,185,74,9630.0,9630.0,7704000.0,LB,2022.0
1883,2016.0,1.0,27.0,180,79,11770.0,11770.0,11128000.0,LM,2021.0
1884,2017.0,7.0,13.0,175,67,24610.0,24610.0,12412000.0,SUB,2021.0
1885,2018.0,7.0,1.0,182,71,29960.0,29960.0,11877000.0,SUB,2022.0
1886,2008.0,1.0,1.0,178,75,535.0,535.0,12947000.0,LB,2023.0
1887,2016.0,1.0,1.0,180,72,535.0,535.0,7062000.0,SUB,2021.0
1888,2015.0,6.0,22.0,168,62,43870.0,43870.0,11128000.0,LM,2020.0
1889,2014.0,7.0,1.0,197,85,8560.0,8560.0,6955000.0,GK,2021.0
1890,2019.0,1.0,21.0,176,74,16050.000000000002,16050.000000000002,5136000.0,RCM,2021.0
1891,2019.0,7.0,24.0,189,80,26750.0,26750.0,11235000.0,RM,2021.0
1892,2019.0,1.0,21.0,168,71,12840.0,12840.0,5029000.0,LS,2021.0
1893,2018.0,1.0,5.0,183,78,75970.0,75970.0,13268000.0,RES,2022.0
1894,2012.0,1.0,3.0,185,82,14980.0,14980.0,11235000.0,RCB,2021.0
1895,2017.0,8.0,25.0,182,82,19260.0,19260.0,12519000.0,RM,2022.0
1896,2010.0,8.0,1.0,178,82,18190.0,18190.0,3424000.0,RB,2022.0
1897,2014.0,7.0,1.0,189,82,26750.0,26750.0,5778000.0,RM,2021.0
1898,2017.0,7.0,1.0,189,85,16050.000000000002,16050.000000000002,14980000.0,SUB,2023.0
1899,2018.0,7.0,1.0,183,77,16050.000000000002,16050.000000000002,8239000.000000001,SUB,2022.0
1900,2019.0,8.0,6.0,179,74,29960.0,29960.0,11770000.0,RWB,2023.0
1901,2017.0,7.0,1.0,169,60,26750.0,26750.0,14659000.0,SUB,2021.0
1902,2014.0,1.0,5.0,192,86,11770.0,11770.0,5885000.0,RDM,2021.0
1903,2017.0,1.0,26.0,180,62,53500.0,53500.0,13268000.0,LCM,2022.0
1904,2018.0,7.0,2.0,181,75,32100.000000000004,32100.000000000004,11877000.0,CAM,2022.0
1905,2018.0,7.0,1.0,180,77,24610.0,24610.0,12519000.0,LF,2021.0
1906,2020.0,8.0,31.0,170,68,32100.000000000004,32100.000000000004,6099000.0,SUB,2021.0
1907,2020.0,9.0,15.0,175,72,24610.0,24610.0,15301000.0,CAM,2023.0
1908,2020.0,8.0,17.0,177,73,9630.0,9630.0,10272000.0,LB,2023.0
1909,2011.0,7.0,1.0,185,71,84530.0,84530.0,12198000.0,RES,2023.0
1910,2018.0,7.0,16.0,177,70,24610.0,24610.0,8774000.0,SUB,2022.0
1911,2019.0,1.0,18.0,176,71,27820.0,27820.0,13482000.0,SUB,2022.0
1912,2015.0,7.0,20.0,180,75,47080.0,47080.0,10593000.0,RB,2022.0
1913,2019.0,7.0,1.0,188,79,27820.0,27820.0,9951000.0,SUB,2023.0
1914,2018.0,7.0,2.0,174,67,25680.0,25680.0,10593000.0,LM,2022.0
1915,2012.0,6.0,8.0,180,75,56710.0,56710.0,14980000.0,RCM,2022.0
1916,2019.0,7.0,1.0,172,69,24610.0,24610.0,15729000.0,SUB,2024.0
1917,2014.0,8.0,25.0,178,74,14980.0,14980.0,8239000.000000001,SUB,2022.0
1918,2020.0,7.0,7.0,180,77,9630.0,9630.0,9630000.0,ST,2021.0
1919,2018.0,7.0,2.0,178,72,10700.0,10700.0,8560000.0,RM,2021.0
1920,2019.0,1.0,11.0,181,75,22470.0,22470.0,13482000.0,RS,2023.0
1921,2019.0,11.0,22.0,180,79,9630.0,9630.0,10058000.0,CAM,2021.0
1922,2016.0,7.0,3.0,167,73,64200.00000000001,64200.00000000001,12198000.0,SUB,2021.0
1923,2018.0,7.0,4.0,174,70,11770.0,11770.0,13482000.0,LCM,2021.0
1924,2015.0,6.0,22.0,180,78,44940.0,44940.0,9737000.0,SUB,2021.0
1925,2018.0,7.0,15.0,174,75,9630.0,9630.0,8346000.000000001,RCM,2024.0
1926,2018.0,7.0,5.0,185,81,19260.0,19260.0,6313000.0,RCM,2021.0
1927,2016.0,8.0,30.0,178,76,24610.0,24610.0,6955000.0,SUB,2021.0
1928,2020.0,8.0,24.0,183,84,39590.0,39590.0,13268000.0,SUB,2024.0
1929,2019.0,9.0,2.0,178,80,535.0,535.0,14659000.0,SUB,2022.0
1930,2020.0,6.0,25.0,187,78,19260.0,19260.0,11877000.0,RS,2022.0
1931,2018.0,7.0,2.0,184,73,49220.0,49220.0,11877000.0,RES,2021.0
1932,2017.0,8.0,31.0,178,79,35310.0,35310.0,13268000.0,CAM,2021.0
1933,2018.0,7.0,12.0,185,78,47080.0,47080.0,12733000.0,LM,2022.0
1934,2014.0,8.0,20.0,187,85,80250.0,80250.0,11235000.0,RES,2021.0
1935,2017.0,1.0,31.0,179,77,51360.0,51360.0,13268000.0,SUB,2021.0
1936,2020.0,9.0,16.0,177,78,19260.0,19260.0,12947000.0,LB,2021.0
1937,2019.0,11.0,13.0,175,75,9630.0,9630.0,10486000.0,LDM,2021.0
1938,2018.0,8.0,21.0,173,66,14980.0,14980.0,13910000.0,RES,2023.0
1939,2020.0,7.0,21.0,174,74,23540.0,23540.0,11877000.0,LS,2024.0
1940,2011.0,4.0,1.0,172,68,8560.0,8560.0,4173000.0000000005,RDM,2024.0
1941,2020.0,7.0,24.0,183,78,25680.0,25680.0,15729000.0,SUB,2023.0
1942,2019.0,1.0,21.0,168,71,16050.000000000002,16050.000000000002,6420000.0,LW,2022.0
1943,2020.0,7.0,1.0,185,90,19260.0,19260.0,10058000.0,GK,2022.0
1944,2019.0,7.0,1.0,185,73,12840.0,12840.0,9202000.0,RES,2022.0
1945,2020.0,1.0,1.0,176,72,25680.0,25680.0,9416000.0,SUB,2022.0
1946,2020.0,9.0,14.0,178,71,19260.0,19260.0,11770000.0,LCM,2022.0
1948,2020.0,9.0,1.0,182,76,535.0,535.0,12947000.0,SUB,2024.0
1949,2018.0,7.0,1.0,188,85,34240.0,34240.0,11556000.0,SUB,2022.0
1950,2017.0,6.0,29.0,189,78,11770.0,11770.0,9202000.0,GK,2022.0
1951,2018.0,7.0,1.0,168,71,57780.0,57780.0,12733000.0,SUB,2023.0
1952,2017.0,7.0,1.0,178,69,535.0,535.0,9202000.0,LCM,2020.0
1953,2017.0,1.0,27.0,174,81,43870.0,43870.0,11128000.0,SUB,2020.0
1954,2019.0,9.0,3.0,178,72,35310.0,35310.0,10058000.0,LB,2022.0
1955,2018.0,12.0,27.0,191,86,535.0,535.0,8453000.0,GK,2021.0
1956,2014.0,7.0,1.0,176,73,535.0,535.0,15301000.0,SUB,2022.0
1957,2019.0,1.0,31.0,185,73,36380.0,36380.0,15729000.0,SUB,2022.0
1958,2020.0,9.0,17.0,192,83,21400.0,21400.0,11556000.0,LCB,2022.0
1959,2015.0,7.0,1.0,181,73,23540.0,23540.0,8560000.0,LM,2021.0
1960,2018.0,1.0,31.0,182,74,535.0,535.0,3317000.0,CDM,2021.0
1961,2020.0,1.0,1.0,174,63,25680.0,25680.0,11984000.0,SUB,2023.0
1962,2016.0,8.0,29.0,175,67,49220.0,49220.0,14231000.0,SUB,2021.0
1963,2020.0,1.0,20.0,188,82,10700.0,10700.0,10058000.0,ST,2021.0
1964,2016.0,6.0,19.0,196,94,21400.0,21400.0,11770000.0,SUB,2023.0
1965,2019.0,7.0,23.0,191,91,24610.0,24610.0,9630000.0,RS,2022.0
1967,2018.0,1.0,15.0,184,86,4280.0,4280.0,2033000.0000000002,GK,2020.0
1968,2019.0,5.0,23.0,176,75,535.0,535.0,7062000.0,RB,2025.0
1970,2016.0,7.0,1.0,185,80,535.0,535.0,15301000.0,RES,2021.0
1971,2017.0,12.0,20.0,182,75,9630.0,9630.0,10486000.0,SUB,2021.0
1972,2018.0,1.0,17.0,171,70,7490.0,7490.0,12519000.0,LM,2021.0
1973,2018.0,7.0,3.0,180,72,3210.0,3210.0,6955000.0,RB,2021.0
1974,2014.0,6.0,6.0,180,72,37450.0,37450.0,9416000.0,SUB,2021.0
1975,2016.0,7.0,16.0,185,78,21400.0,21400.0,11021000.0,RCB,2021.0
1976,2020.0,9.0,1.0,168,61,17120.0,17120.0,13910000.0,CAM,2021.0
1977,2017.0,1.0,1.0,188,88,28890.0,28890.0,11877000.0,LS,2022.0
1978,2019.0,1.0,14.0,169,72,535.0,535.0,9416000.0,LM,2022.0
1979,2018.0,7.0,27.0,174,66,14980.0,14980.0,8881000.0,LB,2023.0
1980,2020.0,1.0,3.0,192,86,19260.0,19260.0,5029000.0,LCB,2021.0
1981,2020.0,8.0,12.0,171,72,16050.000000000002,16050.000000000002,9630000.0,RM,2021.0
1982,2019.0,8.0,3.0,177,72,56710.0,56710.0,14231000.0,RM,2022.0
1983,2017.0,6.0,30.0,173,68,27820.0,27820.0,12198000.0,RB,2021.0
1984,2017.0,7.0,1.0,170,72,19260.0,19260.0,9416000.0,LB,2024.0
1985,2017.0,7.0,1.0,178,70,10700.0,10700.0,9630000.0,RCB,2022.0
1986,2018.0,6.0,22.0,170,60,535.0,535.0,15301000.0,LAM,2021.0
1987,2020.0,8.0,23.0,176,77,535.0,535.0,12947000.0,RB,2022.0
1988,2019.0,1.0,7.0,178,68,535.0,535.0,15301000.0,RM,2025.0
1990,2020.0,1.0,23.0,173,66,10700.0,10700.0,10486000.0,RM,2024.0
1991,2019.0,8.0,8.0,176,73,23540.0,23540.0,11235000.0,RS,2022.0
1992,2019.0,1.0,1.0,201,99,38520.0,38520.0,9202000.0,RES,2023.0
1993,2013.0,1.0,1.0,185,79,535.0,535.0,12947000.0,RDM,2023.0
1994,2018.0,8.0,9.0,184,76,24610.0,24610.0,14659000.0,LCM,2022.0
1995,2015.0,2.0,20.0,162,65,9630.0,9630.0,10486000.0,RM,2020.0
1996,2018.0,1.0,31.0,178,72,48150.0,48150.0,14231000.0,RM,2023.0
1997,2019.0,7.0,3.0,183,77,23540.0,23540.0,14980000.0,RM,2022.0
1998,2017.0,7.0,24.0,180,71,13910.0,13910.0,10272000.0,CAM,2022.0
1999,2018.0,7.0,23.0,183,76,12840.0,12840.0,6955000.0,GK,2022.0
2000,2017.0,1.0,14.0,186,80,19260.0,19260.0,13482000.0,LS,2023.0
2001,2019.0,8.0,28.0,186,82,12840.0,12840.0,8667000.0,LW,2021.0
2002,2016.0,2.0,15.0,177,74,9630.0,9630.0,8667000.0,CAM,2025.0
2003,2016.0,7.0,23.0,173,75,16050.000000000002,16050.000000000002,8239000.000000001,SUB,2021.0
2004,2017.0,8.0,7.0,177,93,19260.0,19260.0,9737000.0,SUB,2022.0
2005,2019.0,1.0,30.0,180,66,12840.0,12840.0,12840000.0,LCB,2024.0
2006,2020.0,2.0,25.0,188,88,9630.0,9630.0,10058000.0,RCM,2021.0
2007,2019.0,1.0,1.0,177,73,19260.0,19260.0,2461000.0,LB,2023.0
2008,2019.0,1.0,1.0,177,74,535.0,535.0,11556000.0,GK,2023.0
2009,2019.0,1.0,1.0,177,75,22470.0,22470.0,11235000.0,RB,2023.0
2010,2019.0,1.0,1.0,184,77,535.0,535.0,15301000.0,RB,2023.0
2011,2019.0,1.0,1.0,176,73,535.0,535.0,14659000.0,SUB,2023.0
2012,2019.0,1.0,1.0,192,91,9630.0,9630.0,13268000.0,RCB,2023.0
2013,2019.0,1.0,1.0,168,66,535.0,535.0,15301000.0,SUB,2023.0
2014,2019.0,1.0,1.0,177,78,13910.0,13910.0,12198000.0,RDM,2023.0
2015,2019.0,1.0,1.0,178,75,13910.0,13910.0,12198000.0,CDM,2023.0
2016,2019.0,1.0,1.0,185,85,535.0,535.0,14124000.0,LCB,2023.0
2017,2019.0,1.0,1.0,190,88,14980.0,14980.0,10165000.0,GK,2023.0
2018,2019.0,1.0,1.0,169,68,535.0,535.0,9844000.0,LDM,2023.0
2019,2019.0,1.0,1.0,182,81,21400.0,21400.0,13268000.0,LB,2023.0
2020,2019.0,1.0,1.0,177,73,25680.0,25680.0,11235000.0,RB,2023.0
2021,2019.0,1.0,1.0,174,75,535.0,535.0,4708000.0,RCM,2023.0
2022,2019.0,1.0,1.0,191,88,9630.0,9630.0,13268000.0,LCB,2023.0
2023,2019.0,1.0,1.0,187,82,12840.0,12840.0,13268000.0,RCB,2023.0
2024,2019.0,1.0,1.0,178,78,535.0,535.0,16906000.0,LW,2023.0
2025,2019.0,1.0,1.0,177,84,25680.0,25680.0,12198000.0,LDM,2023.0
2026,2019.0,1.0,1.0,172,71,535.0,535.0,16906000.0,RW,2023.0
2027,2019.0,1.0,1.0,178,72,26750.0,26750.0,14231000.0,ST,2023.0
2028,2019.0,1.0,1.0,188,84,9630.0,9630.0,13268000.0,RCB,2023.0
2029,2018.0,7.0,1.0,194,89,535.0,535.0,9416000.0,SUB,2023.0
2030,2020.0,7.0,1.0,176,68,19260.0,19260.0,11235000.0,RW,2023.0
2031,2013.0,7.0,1.0,184,77,28890.0,28890.0,10700000.0,LDM,2021.0
2032,2019.0,1.0,1.0,181,70,11770.0,11770.0,13268000.0,LB,2023.0
2033,2019.0,1.0,1.0,179,76,535.0,535.0,16478000.000000002,RM,2022.0
2037,2019.0,7.0,1.0,180,75,535.0,535.0,16157000.000000002,ST,2022.0
2040,2018.0,1.0,1.0,179,79,535.0,535.0,11556000.0,GK,2020.0
2041,2019.0,7.0,25.0,192,85,29960.0,29960.0,27071000.0,RES,2024.0
2042,2019.0,1.0,1.0,187,86,535.0,535.0,28676000.0,RS,2022.0
2044,2017.0,7.0,5.0,178,79,43870.0,43870.0,22470000.0,SUB,2024.0
2045,2019.0,1.0,31.0,178,65,8560.0,8560.0,23540000.0,RW,2024.0
2046,2019.0,7.0,1.0,178,68,7490.0,7490.0,23433000.0,CDM,2024.0
2047,2018.0,2.0,7.0,165,65,7490.0,7490.0,17334000.0,LM,2022.0
2048,2016.0,7.0,1.0,176,64,12840.0,12840.0,18190000.0,CF,2021.0
2049,2018.0,7.0,1.0,177,77,27820.0,27820.0,19367000.0,SUB,2023.0
2050,2019.0,8.0,5.0,171,75,33170.0,33170.0,21400000.0,RW,2024.0
2051,2019.0,7.0,2.0,180,69,40660.0,40660.0,21400000.0,RES,2023.0
2052,2020.0,9.0,8.0,177,70,27820.0,27820.0,17976000.0,LWB,2025.0
2053,2018.0,7.0,9.0,174,74,40660.0,40660.0,17976000.0,SUB,2024.0
2054,2016.0,7.0,5.0,191,77,6420.0,6420.0,18190000.0,CDM,2022.0
2055,2018.0,7.0,5.0,192,82,17120.0,17120.0,17334000.0,SUB,2023.0
2056,2018.0,7.0,1.0,171,66,31030.0,31030.0,18297000.0,SUB,2023.0
2057,2017.0,2.0,4.0,186,82,27820.0,27820.0,18297000.0,SUB,2022.0
2058,2017.0,8.0,1.0,182,72,16050.000000000002,16050.000000000002,15408000.0,LW,2022.0
2059,2019.0,7.0,1.0,176,68,9630.0,9630.0,17334000.0,LS,2023.0
2060,2017.0,7.0,1.0,186,78,19260.0,19260.0,19688000.0,SUB,2023.0
2061,2018.0,7.0,1.0,178,65,18190.0,18190.0,21186000.0,LDM,2024.0
2062,2018.0,1.0,1.0,173,68,17120.0,17120.0,22149000.0,SUB,2022.0
2063,2019.0,9.0,1.0,186,76,535.0,535.0,21828000.0,LCM,2024.0
2064,2020.0,1.0,31.0,183,75,22470.0,22470.0,17334000.0,SUB,2024.0
2065,2019.0,7.0,25.0,174,71,36380.0,36380.0,17334000.0,SUB,2024.0
2066,2019.0,7.0,5.0,185,78,12840.0,12840.0,12840000.0,RCB,2024.0
2067,2019.0,8.0,4.0,182,72,51360.0,51360.0,20223000.0,SUB,2024.0
2068,2019.0,7.0,1.0,174,68,19260.0,19260.0,18190000.0,LM,2024.0
2069,2019.0,7.0,1.0,188,77,12840.0,12840.0,14552000.0,LCB,2023.0
2070,2019.0,8.0,1.0,188,81,27820.0,27820.0,18297000.0,RES,2024.0
2071,2016.0,4.0,5.0,177,70,10700.0,10700.0,19153000.0,RM,2022.0
2072,2019.0,8.0,13.0,188,82,20330.0,20330.0,13696000.0,LCB,2024.0
2073,2018.0,7.0,1.0,180,73,89880.0,89880.0,19260000.0,RES,2022.0
2074,2019.0,1.0,15.0,179,72,22470.0,22470.0,13696000.0,RCM,2024.0
2075,2019.0,1.0,15.0,187,80,9630.0,9630.0,17655000.0,SUB,2024.0
2076,2017.0,8.0,31.0,186,81,31030.0,31030.0,15301000.0,SUB,2022.0
2077,2015.0,7.0,1.0,180,77,535.0,535.0,21828000.0,ST,2022.0
2078,2018.0,7.0,1.0,184,70,20330.0,20330.0,17655000.0,SUB,2022.0
2079,2017.0,3.0,10.0,176,74,22470.0,22470.0,18190000.0,RES,2023.0
2080,2019.0,7.0,1.0,182,72,17120.0,17120.0,13696000.0,CDM,2023.0
2081,2019.0,1.0,1.0,175,72,36380.0,36380.0,16264000.000000002,SUB,2023.0
2082,2016.0,7.0,7.0,187,76,12840.0,12840.0,14552000.0,LAM,2023.0
2083,2015.0,7.0,10.0,184,75,535.0,535.0,20544000.0,SUB,2023.0
2086,2016.0,7.0,15.0,181,74,20330.0,20330.0,19688000.0,SUB,2022.0
2088,2014.0,7.0,31.0,196,86,47080.0,47080.0,13482000.0,GK,2024.0
2089,2017.0,7.0,7.0,183,71,19260.0,19260.0,18832000.0,RM,2021.0
2090,2019.0,7.0,1.0,184,76,22470.0,22470.0,16264000.000000002,SUB,2024.0
2091,2015.0,9.0,30.0,179,82,12840.0,12840.0,12733000.0,LB,2021.0
2092,2019.0,7.0,1.0,174,69,19260.0,19260.0,17227000.0,SUB,2024.0
2093,2018.0,8.0,31.0,170,62,8560.0,8560.0,14124000.0,RW,2022.0
2094,2018.0,8.0,31.0,190,72,14980.0,14980.0,17227000.0,RCB,2023.0
2095,2017.0,4.0,13.0,175,66,14980.0,14980.0,16478000.000000002,SUB,2021.0
2096,2019.0,8.0,5.0,186,78,20330.0,20330.0,17120000.0,LDM,2023.0
2097,2020.0,9.0,22.0,189,77,41730.0,41730.0,16264000.000000002,SUB,2025.0
2098,2016.0,7.0,29.0,183,77,32100.000000000004,32100.000000000004,16264000.000000002,SUB,2023.0
2100,2017.0,1.0,1.0,183,77,13910.0,13910.0,12733000.0,RCB,2022.0
2101,2017.0,7.0,1.0,183,70,20330.0,20330.0,11235000.0,LCM,2024.0
2102,2017.0,7.0,7.0,187,75,37450.0,37450.0,16264000.000000002,RES,2022.0
2103,2019.0,2.0,7.0,167,72,28890.0,28890.0,19688000.0,SUB,2024.0
2104,2017.0,7.0,1.0,184,76,22470.0,22470.0,14552000.0,LDM,2024.0
2105,2018.0,8.0,9.0,194,91,49220.0,49220.0,15729000.0,RES,2023.0
2106,2013.0,7.0,1.0,187,83,535.0,535.0,17976000.0,RCB,2022.0
2107,2019.0,1.0,16.0,176,75,12840.0,12840.0,11984000.0,SUB,2023.0
2108,2020.0,1.0,14.0,180,74,17120.0,17120.0,17120000.0,SUB,2024.0
2109,2019.0,7.0,1.0,181,81,535.0,535.0,20544000.0,SUB,2024.0
2110,2017.0,3.0,3.0,188,83,10700.0,10700.0,10058000.0,GK,2023.0
2111,2019.0,1.0,1.0,169,63,44940.0,44940.0,15301000.0,SUB,2021.0
2112,2018.0,7.0,26.0,183,76,14980.0,14980.0,16050000.000000002,CDM,2023.0
2113,2017.0,8.0,3.0,185,82,59920.0,59920.0,17976000.0,SUB,2022.0
2114,2019.0,7.0,1.0,180,74,16050.000000000002,16050.000000000002,16050000.000000002,LM,2023.0
2115,2015.0,1.0,15.0,173,75,7490.0,7490.0,12733000.0,LDM,2020.0
2116,2019.0,7.0,11.0,180,80,17120.0,17120.0,17227000.0,RCB,2024.0
2117,2020.0,1.0,24.0,183,71,47080.0,47080.0,17976000.0,SUB,2024.0
2118,2020.0,7.0,22.0,177,76,17120.0,17120.0,12733000.0,SUB,2024.0
2119,2017.0,7.0,1.0,178,74,20330.0,20330.0,17655000.0,RM,2022.0
2121,2016.0,1.0,1.0,176,77,12840.0,12840.0,13696000.0,RW,2022.0
2122,2020.0,9.0,1.0,176,67,7490.0,7490.0,13696000.0,SUB,2023.0
2123,2016.0,7.0,1.0,178,72,535.0,535.0,17976000.0,SUB,2023.0
2124,2019.0,7.0,17.0,194,83,41730.0,41730.0,13696000.0,SUB,2023.0
2125,2019.0,8.0,6.0,167,67,16050.000000000002,16050.000000000002,10914000.0,LCM,2022.0
2126,2020.0,8.0,27.0,187,82,36380.0,36380.0,15836000.0,ST,2025.0
2127,2017.0,7.0,18.0,181,66,20330.0,20330.0,13054000.0,RES,2021.0
2128,2017.0,7.0,17.0,177,80,11770.0,11770.0,11770000.0,LDM,2021.0
2129,2019.0,7.0,6.0,183,75,24610.0,24610.0,11663000.0,GK,2023.0
2130,2019.0,7.0,5.0,192,81,21400.0,21400.0,14017000.0,RCB,2022.0
2131,2019.0,7.0,25.0,190,89,12840.0,12840.0,11021000.0,SUB,2024.0
2132,2018.0,7.0,1.0,175,75,13910.0,13910.0,12626000.0,SUB,2022.0
2133,2019.0,7.0,1.0,178,70,43870.0,43870.0,15836000.0,SUB,2024.0
2134,2019.0,8.0,7.0,184,74,20330.0,20330.0,14017000.0,RCB,2023.0
2135,2019.0,1.0,31.0,183,80,20330.0,20330.0,12305000.0,SUB,2023.0
2136,2015.0,3.0,31.0,178,64,49220.0,49220.0,14766000.0,SUB,2023.0
2137,2019.0,1.0,10.0,185,81,41730.0,41730.0,14766000.0,SUB,2021.0
2138,2020.0,8.0,21.0,175,65,10700.0,10700.0,17441000.0,ST,2023.0
2139,2020.0,1.0,31.0,186,75,21400.0,21400.0,15087000.0,SUB,2024.0
2140,2019.0,7.0,1.0,183,70,26750.0,26750.0,17441000.0,SUB,2023.0
2141,2018.0,8.0,30.0,185,76,32100.000000000004,32100.000000000004,15836000.0,SUB,2023.0
2142,2019.0,8.0,26.0,172,71,29960.0,29960.0,14231000.0,RCM,2024.0
2143,2019.0,6.0,21.0,183,77,535.0,535.0,17013000.0,CDM,2023.0
2144,2013.0,1.0,31.0,196,95,20330.0,20330.0,10593000.0,SUB,2021.0
2145,2017.0,7.0,13.0,185,76,16050.000000000002,16050.000000000002,13054000.0,RDM,2022.0
2146,2018.0,7.0,1.0,186,87,20330.0,20330.0,13054000.0,LCB,2022.0
2147,2020.0,9.0,1.0,176,73,35310.0,35310.0,13268000.0,LCM,2024.0
2148,2016.0,7.0,14.0,182,73,14980.0,14980.0,14766000.0,CAM,2022.0
2149,2015.0,1.0,2.0,178,70,21400.0,21400.0,13696000.0,LCM,2022.0
2150,2018.0,7.0,10.0,196,77,27820.0,27820.0,11663000.0,SUB,2023.0
2151,2016.0,7.0,28.0,191,85,40660.0,40660.0,12305000.0,RES,2021.0
2152,2019.0,7.0,1.0,177,73,14980.0,14980.0,12626000.0,LW,2023.0
2153,2019.0,8.0,23.0,175,71,8560.0,8560.0,12519000.0,RDM,2024.0
2154,2018.0,8.0,30.0,177,69,16050.000000000002,16050.000000000002,11021000.0,SUB,2023.0
2155,2018.0,7.0,24.0,187,80,37450.0,37450.0,13696000.0,SUB,2023.0
2156,2019.0,7.0,21.0,184,80,31030.0,31030.0,15836000.0,SUB,2022.0
2157,2018.0,7.0,1.0,182,74,26750.0,26750.0,14766000.0,SUB,2021.0
2158,2019.0,7.0,1.0,189,78,22470.0,22470.0,13054000.0,RB,2023.0
2159,2020.0,8.0,27.0,175,81,17120.0,17120.0,13268000.0,SUB,2023.0
2160,2017.0,7.0,4.0,172,65,47080.0,47080.0,14231000.0,RES,2022.0
2162,2014.0,7.0,1.0,178,71,535.0,535.0,15836000.0,LWB,2022.0
2163,2020.0,7.0,1.0,195,85,535.0,535.0,18297000.0,LS,2024.0
2164,2018.0,7.0,1.0,189,77,11770.0,11770.0,14445000.0,RES,2022.0
2165,2018.0,7.0,1.0,177,62,22470.0,22470.0,12626000.0,RAM,2023.0
2166,2017.0,7.0,5.0,193,87,27820.0,27820.0,14017000.0,CAM,2022.0
2167,2019.0,7.0,5.0,172,67,26750.0,26750.0,13268000.0,LS,2024.0
2168,2019.0,7.0,1.0,176,70,22470.0,22470.0,16264000.000000002,CAM,2021.0
2169,2019.0,2.0,26.0,187,77,14980.0,14980.0,12198000.0,LCM,2022.0
2170,2017.0,1.0,31.0,181,70,18190.0,18190.0,14017000.0,SUB,2021.0
2171,2019.0,8.0,8.0,181,72,31030.0,31030.0,12733000.0,SUB,2023.0
2172,2018.0,7.0,29.0,188,82,21400.0,21400.0,12305000.0,LCB,2022.0
2173,2018.0,6.0,19.0,178,70,16050.000000000002,16050.000000000002,11449000.0,CDM,2021.0
2174,2019.0,7.0,26.0,176,75,27820.0,27820.0,12733000.0,SUB,2022.0
2175,2018.0,7.0,1.0,168,67,41730.0,41730.0,11449000.0,RES,2023.0
2176,2019.0,7.0,16.0,180,66,50290.0,50290.0,15515000.0,LM,2023.0
2177,2018.0,8.0,10.0,189,87,23540.0,23540.0,8881000.0,LCB,2023.0
2178,2015.0,7.0,1.0,186,80,19260.0,19260.0,8239000.000000001,GK,2023.0
2179,2019.0,7.0,1.0,184,78,33170.0,33170.0,13268000.0,ST,2023.0
2182,2020.0,1.0,3.0,174,79,12840.0,12840.0,10165000.0,LB,2023.0
